id_team,id_opponent_team,round,week_day,date,has_won,was_draw,team_goals,opponent_team_goals,was_home_team,match_points,championship_score,championship_position
354,290,4,5,2019-05-11,False,False,1,2,False,0,3,14.0
341,314,4,6,2019-05-12,False,True,0,0,False,1,3,15.0
265,293,4,6,2019-05-12,False,False,0,1,False,0,6,11.0
315,262,4,6,2019-05-12,False,False,1,2,False,0,4,13.0
283,285,4,6,2019-05-12,False,False,1,3,False,0,6,10.0
275,282,4,6,2019-05-12,True,False,2,0,False,3,10,2.0
267,277,4,6,2019-05-12,False,False,0,3,False,0,1,20.0
276,356,4,6,2019-05-12,True,False,1,0,False,3,10,1.0
262,282,5,5,2019-05-18,False,False,1,2,False,0,7,10.0
283,266,5,5,2019-05-18,False,False,1,4,False,0,6,13.0
277,275,5,5,2019-05-18,False,False,0,4,False,0,10,4.0
314,267,5,6,2019-05-19,False,True,1,1,False,1,3,17.0
265,276,5,6,2019-05-19,False,True,0,0,False,1,7,9.0
284,354,5,6,2019-05-19,False,False,1,2,False,0,2,19.0
264,293,5,6,2019-05-19,True,False,2,0,False,3,8,8.0
356,315,5,6,2019-05-19,True,False,3,1,False,3,6,15.0
263,290,5,6,2019-05-19,False,False,0,1,False,0,9,6.0
341,285,5,6,2019-05-19,False,False,0,2,False,0,3,18.0
282,284,6,5,2019-05-25,False,False,0,1,False,0,12,2.0
275,263,6,5,2019-05-25,True,False,1,0,False,3,16,1.0
285,277,6,6,2019-05-26,False,True,0,0,False,1,10,8.0
267,356,6,6,2019-05-26,False,True,1,1,False,1,3,20.0
266,265,6,6,2019-05-26,False,False,2,3,False,0,6,16.0
315,283,6,6,2019-05-26,True,False,2,1,False,3,7,12.0
276,264,6,6,2019-05-26,False,False,0,1,False,0,11,4.0
293,262,6,6,2019-05-26,False,False,2,3,False,0,7,13.0
354,314,6,0,2019-05-27,True,False,2,1,False,3,9,10.0
290,341,6,0,2019-05-27,False,False,0,1,False,0,9,11.0
284,265,7,5,2019-06-01,False,False,0,1,False,0,5,18.0
356,262,7,5,2019-06-01,False,False,0,2,False,0,7,13.0
283,276,7,6,2019-06-02,False,True,1,1,False,1,7,14.0
266,293,7,6,2019-06-02,False,False,0,3,False,0,6,16.0
341,282,7,6,2019-06-02,False,False,0,4,False,0,6,17.0
267,263,7,6,2019-06-02,False,False,0,1,False,0,3,19.0
314,285,7,6,2019-06-02,False,False,0,2,False,0,3,20.0
275,315,7,6,2019-06-02,True,False,2,1,False,3,19,1.0
277,354,7,6,2019-06-02,True,False,1,0,False,3,14,3.0
285,267,8,4,2019-06-07,False,False,1,2,False,0,13,8.0
265,354,8,5,2019-06-08,False,True,0,0,False,1,14,7.0
264,283,8,5,2019-06-08,False,True,0,0,False,1,15,5.0
276,314,8,5,2019-06-08,False,True,0,0,False,1,13,9.0
356,284,8,5,2019-06-08,False,False,0,1,False,0,7,16.0
293,275,8,5,2019-06-08,False,False,0,1,False,0,10,11.0
262,266,8,6,2019-06-09,False,True,0,0,False,1,14,6.0
263,341,8,6,2019-06-09,True,False,2,1,False,3,15,4.0
282,277,8,6,2019-06-09,False,False,1,3,False,0,15,3.0
315,290,8,0,2019-06-10,False,False,1,3,False,0,7,15.0
262,341,9,2,2019-06-12,True,False,2,0,False,3,17,3.0
283,356,9,2,2019-06-12,False,False,1,2,False,0,8,16.0
284,263,9,2,2019-06-12,True,False,1,0,False,3,11,11.0
265,285,9,2,2019-06-12,False,False,1,3,False,0,14,10.0
264,277,9,2,2019-06-12,False,False,0,1,False,0,15,8.0
266,315,9,3,2019-06-13,False,True,1,1,False,1,8,17.0
276,282,9,3,2019-06-13,False,True,1,1,False,1,14,9.0
293,290,9,3,2019-06-13,False,False,1,2,False,0,10,12.0
314,275,9,3,2019-06-13,False,False,0,2,False,0,4,20.0
354,267,9,3,2019-06-13,False,False,0,1,False,0,10,13.0
275,276,10,5,2019-07-13,False,True,1,1,False,1,26,1.0
314,356,10,5,2019-07-13,False,False,0,2,False,0,4,20.0
267,284,10,5,2019-07-13,False,False,1,2,False,0,9,16.0
277,265,10,5,2019-07-13,True,False,1,0,False,3,23,2.0
263,283,10,6,2019-07-14,False,True,0,0,False,1,16,7.0
285,293,10,6,2019-07-14,False,False,0,1,False,0,16,6.0
282,315,10,6,2019-07-14,True,False,2,1,False,3,19,4.0
341,264,10,6,2019-07-14,False,False,0,1,False,0,6,19.0
290,262,10,6,2019-07-14,False,False,1,6,False,0,15,8.0
354,266,10,0,2019-07-15,False,True,1,1,False,1,11,14.0
283,265,11,5,2019-07-20,False,True,0,0,False,1,10,16.0
284,285,11,5,2019-07-20,False,True,1,1,False,1,15,12.0
293,341,11,5,2019-07-20,True,False,4,0,False,3,16,10.0
275,354,11,5,2019-07-20,False,False,0,2,False,0,26,2.0
266,267,11,5,2019-07-20,False,False,1,2,False,0,9,17.0
262,264,11,6,2019-07-21,False,True,1,1,False,1,21,3.0
356,282,11,6,2019-07-21,False,True,2,2,False,1,14,14.0
290,314,11,6,2019-07-21,False,True,0,0,False,1,16,8.0
277,263,11,6,2019-07-21,True,False,1,0,False,3,26,1.0
315,276,11,0,2019-07-22,False,False,0,4,False,0,8,18.0
267,275,12,5,2019-07-27,False,True,1,1,False,1,13,15.0
293,283,12,5,2019-07-27,True,False,2,0,False,3,19,8.0
354,285,12,5,2019-07-27,False,False,0,1,False,0,14,13.0
276,266,12,5,2019-07-27,True,False,2,1,False,3,21,6.0
282,290,12,6,2019-07-28,False,True,0,0,False,1,21,5.0
265,315,12,6,2019-07-28,False,True,0,0,False,1,16,11.0
264,356,12,6,2019-07-28,True,False,3,1,False,3,22,4.0
263,262,12,6,2019-07-28,False,False,2,3,False,0,16,10.0
314,277,12,6,2019-07-28,False,False,1,3,False,0,5,20.0
284,341,12,0,2019-07-29,False,True,0,0,False,1,16,12.0
356,354,13,5,2019-08-03,False,False,1,2,False,0,14,15.0
285,266,13,5,2019-08-03,False,False,1,2,False,0,20,7.0
341,267,13,6,2019-08-04,False,True,0,0,False,1,8,19.0
275,264,13,6,2019-08-04,False,True,1,1,False,1,28,2.0
283,282,13,6,2019-08-04,False,False,0,2,False,0,10,17.0
262,265,13,6,2019-08-04,False,False,0,3,False,0,24,5.0
263,314,13,6,2019-08-04,True,False,2,0,False,3,19,9.0
290,277,13,6,2019-08-04,False,False,1,6,False,0,17,11.0
315,284,13,0,2019-08-05,False,True,3,3,False,1,10,18.0
290,264,7,2,2019-08-07,False,False,0,2,False,0,9,11.0
266,282,14,5,2019-08-10,False,False,1,2,False,0,12,16.0
315,354,14,5,2019-08-10,False,False,1,4,False,0,10,18.0
284,262,14,5,2019-08-10,False,False,1,3,False,0,17,14.0
277,276,14,5,2019-08-10,False,False,2,3,False,0,32,1.0
265,275,14,6,2019-08-11,False,True,2,2,False,1,20,10.0
264,285,14,6,2019-08-11,False,True,0,0,False,1,24,6.0
283,314,14,6,2019-08-11,False,True,2,2,False,1,11,17.0
293,263,14,6,2019-08-11,False,False,1,2,False,0,19,11.0
267,290,14,6,2019-08-11,True,False,1,0,False,3,17,12.0
356,341,14,0,2019-08-12,True,False,2,0,False,3,17,13.0
275,284,15,5,2019-08-17,False,True,1,1,False,1,30,2.0
282,293,15,5,2019-08-17,False,False,0,1,False,0,27,6.0
263,264,15,5,2019-08-17,False,False,0,2,False,0,22,9.0
262,267,15,5,2019-08-17,True,False,4,1,False,3,30,3.0
285,356,15,5,2019-08-17,True,False,1,0,False,3,24,7.0
290,265,15,6,2019-08-18,False,True,1,1,False,1,18,12.0
314,315,15,6,2019-08-18,False,False,0,1,False,0,6,20.0
277,283,15,6,2019-08-18,False,False,0,2,False,0,32,1.0
341,266,15,6,2019-08-18,True,False,1,0,False,3,11,19.0
354,276,15,6,2019-08-18,False,False,0,1,False,0,20,11.0
276,293,13,2,2019-08-21,True,False,1,0,False,3,24,3.0
265,282,16,5,2019-08-24,True,False,1,0,False,3,24,8.0
293,284,16,5,2019-08-24,False,False,1,2,False,0,22,10.0
264,314,16,6,2019-08-25,False,True,1,1,False,1,28,5.0
283,341,16,6,2019-08-25,False,True,1,1,False,1,15,16.0
356,277,16,6,2019-08-25,False,True,3,3,False,1,18,15.0
262,354,16,6,2019-08-25,True,False,3,0,False,3,33,3.0
285,290,16,6,2019-08-25,False,False,1,2,False,0,24,7.0
276,267,16,6,2019-08-25,False,False,0,2,False,0,30,4.0
315,263,16,0,2019-08-26,False,True,0,0,False,1,14,17.0
284,276,17,5,2019-08-31,False,True,0,0,False,1,22,11.0
354,293,17,5,2019-08-31,False,False,0,1,False,0,20,14.0
341,265,17,5,2019-08-31,False,False,0,1,False,0,12,18.0
263,285,17,5,2019-08-31,False,False,2,3,False,0,23,10.0
277,315,17,5,2019-08-31,True,False,1,0,False,3,36,2.0
282,264,17,6,2019-09-01,False,False,0,1,False,0,27,8.0
267,283,17,6,2019-09-01,False,False,0,1,False,0,20,15.0
275,262,17,6,2019-09-01,False,False,0,3,False,0,33,3.0
290,356,17,6,2019-09-01,False,False,0,2,False,0,21,13.0
314,266,17,0,2019-09-02,True,False,1,0,False,3,10,20.0
354,264,18,5,2019-09-07,False,True,2,2,False,1,21,14.0
265,267,18,5,2019-09-07,True,False,2,0,False,3,30,6.0
262,314,18,5,2019-09-07,True,False,3,0,False,3,39,1.0
266,356,18,5,2019-09-07,True,False,1,0,False,3,15,17.0
276,285,18,5,2019-09-07,False,False,0,1,False,0,31,5.0
275,290,18,5,2019-09-07,True,False,2,1,False,3,36,3.0
293,277,18,6,2019-09-08,False,True,1,1,False,1,26,9.0
282,263,18,6,2019-09-08,False,False,1,2,False,0,27,8.0
315,341,18,6,2019-09-08,False,False,0,2,False,0,14,19.0
284,283,18,6,2019-09-08,True,False,4,1,False,3,25,11.0
266,275,16,1,2019-09-10,False,False,0,3,False,0,12,19.0
263,354,19,5,2019-09-14,False,True,0,0,False,1,27,10.0
277,262,19,5,2019-09-14,False,False,0,1,False,0,37,3.0
283,275,19,5,2019-09-14,False,False,0,1,False,0,18,17.0
267,315,19,5,2019-09-14,True,False,2,1,False,3,23,12.0
341,276,19,6,2019-09-15,False,True,1,1,False,1,16,18.0
356,265,19,6,2019-09-15,False,True,1,1,False,1,22,13.0
314,293,19,6,2019-09-15,True,False,1,0,False,3,13,20.0
264,266,19,6,2019-09-15,False,False,0,1,False,0,32,5.0
290,284,19,6,2019-09-15,False,False,0,3,False,0,21,15.0
285,282,19,6,2019-09-15,True,False,3,1,False,3,33,4.0
265,264,20,5,2019-09-21,False,False,1,2,False,0,31,8.0
262,283,20,5,2019-09-21,True,False,2,1,False,3,45,1.0
284,277,20,5,2019-09-21,True,False,3,0,False,3,31,7.0
276,263,20,5,2019-09-21,True,False,2,1,False,3,35,6.0
293,267,20,6,2019-09-22,False,True,1,1,False,1,27,9.0
354,341,20,6,2019-09-22,False,False,0,1,False,0,22,15.0
266,290,20,6,2019-09-22,False,False,0,3,False,0,18,18.0
315,285,20,6,2019-09-22,False,False,0,1,False,0,14,20.0
275,356,20,6,2019-09-22,True,False,1,0,False,3,42,2.0
282,314,20,0,2019-09-23,False,False,0,1,False,0,27,11.0
283,354,21,2,2019-09-25,False,True,0,0,False,1,19,18.0
263,265,21,2,2019-09-25,False,False,0,2,False,0,27,13.0
285,262,21,2,2019-09-25,False,False,1,3,False,0,36,5.0
290,276,21,2,2019-09-25,True,False,1,0,False,3,27,11.0
277,266,21,3,2019-09-26,False,True,1,1,False,1,38,4.0
356,293,21,3,2019-09-26,False,False,1,4,False,0,22,15.0
314,284,21,3,2019-09-26,False,False,1,6,False,0,16,19.0
341,275,21,3,2019-09-26,False,False,2,6,False,0,19,16.0
276,262,22,5,2019-09-28,False,True,0,0,False,1,36,7.0
315,293,22,6,2019-09-29,False,True,1,1,False,1,15,20.0
275,285,22,6,2019-09-29,False,True,1,1,False,1,46,2.0
354,282,22,6,2019-09-29,False,False,1,2,False,0,23,15.0
267,264,22,6,2019-09-29,False,False,0,1,False,0,27,12.0
284,266,22,6,2019-09-29,False,False,1,2,False,0,34,8.0
341,277,22,6,2019-09-29,False,False,0,2,False,0,19,17.0
265,314,22,0,2019-09-30,True,False,2,0,False,3,37,6.0
263,356,22,0,2019-09-30,False,False,0,1,False,0,27,13.0
283,290,22,0,2019-09-30,False,False,0,1,False,0,19,18.0
264,315,21,2,2019-10-02,True,False,1,0,False,3,38,3.0
267,282,21,2,2019-10-02,True,False,2,1,False,3,27,10.0
264,284,23,5,2019-10-05,False,True,0,0,False,1,42,4.0
285,283,23,5,2019-10-05,False,True,1,1,False,1,38,6.0
293,265,23,5,2019-10-05,True,False,2,1,False,3,34,9.0
277,267,23,5,2019-10-05,True,False,1,0,False,3,44,3.0
356,276,23,5,2019-10-05,False,False,1,2,False,0,25,14.0
282,275,23,6,2019-10-06,False,True,1,1,False,1,31,11.0
314,341,23,6,2019-10-06,False,False,1,3,False,0,16,19.0
262,315,23,6,2019-10-06,True,False,1,0,False,3,52,1.0
266,263,23,6,2019-10-06,True,False,1,0,False,3,25,15.0
290,354,23,6,2019-10-06,True,False,1,0,False,3,33,10.0
266,283,24,2,2019-10-09,False,True,0,0,False,1,26,15.0
276,265,24,2,2019-10-09,False,True,0,0,False,1,40,5.0
290,263,24,2,2019-10-09,False,False,1,3,False,0,33,10.0
285,341,24,2,2019-10-09,False,False,0,1,False,0,38,8.0
315,356,24,2,2019-10-09,False,False,0,2,False,0,15,20.0
354,284,24,2,2019-10-09,False,False,1,2,False,0,23,17.0
275,277,24,2,2019-10-09,False,False,0,2,False,0,47,2.0
293,264,24,3,2019-10-10,False,True,2,2,False,1,35,9.0
267,314,24,3,2019-10-10,False,True,0,0,False,1,28,13.0
282,262,24,3,2019-10-10,False,False,1,3,False,0,31,11.0
265,266,25,5,2019-10-12,False,False,0,2,False,0,38,8.0
341,290,25,5,2019-10-12,False,False,0,1,False,0,25,17.0
263,275,25,5,2019-10-12,False,False,0,1,False,0,30,13.0
283,315,25,6,2019-10-13,False,True,1,1,False,1,22,18.0
277,285,25,6,2019-10-13,False,True,0,0,False,1,48,3.0
314,354,25,6,2019-10-13,False,False,0,1,False,0,17,19.0
262,293,25,6,2019-10-13,True,False,2,0,False,3,58,1.0
284,282,25,6,2019-10-13,True,False,4,1,False,3,41,6.0
264,276,25,6,2019-10-13,False,False,0,1,False,0,43,4.0
356,267,25,6,2019-10-13,False,False,0,1,False,0,28,15.0
282,341,26,2,2019-10-16,False,True,2,2,False,1,32,12.0
264,290,26,2,2019-10-16,False,True,2,2,False,1,44,4.0
265,284,26,2,2019-10-16,True,False,1,0,False,3,41,8.0
276,283,26,2,2019-10-16,False,False,0,1,False,0,43,5.0
262,356,26,2,2019-10-16,True,False,2,1,False,3,61,1.0
315,275,26,2,2019-10-16,False,False,0,1,False,0,16,20.0
263,267,26,2,2019-10-16,False,False,1,2,False,0,30,13.0
293,266,26,3,2019-10-17,True,False,2,1,False,3,38,9.0
285,314,26,3,2019-10-17,True,False,2,0,False,3,42,6.0
354,277,26,3,2019-10-17,False,False,1,2,False,0,26,17.0
283,264,27,5,2019-10-19,True,False,2,1,False,3,28,17.0
284,356,27,5,2019-10-19,False,False,1,2,False,0,41,8.0
290,315,27,6,2019-10-20,False,True,2,2,False,1,38,10.0
275,293,27,6,2019-10-20,False,True,1,1,False,1,54,2.0
277,282,27,6,2019-10-20,False,False,0,2,False,0,51,3.0
266,262,27,6,2019-10-20,False,False,0,2,False,0,29,15.0
314,276,27,6,2019-10-20,False,False,0,1,False,0,17,19.0
267,285,27,6,2019-10-20,True,False,1,0,False,3,37,11.0
341,263,27,0,2019-10-21,False,False,1,2,False,0,26,18.0
354,265,27,0,2019-10-21,True,False,2,1,False,3,29,16.0
315,266,28,5,2019-10-26,False,True,1,1,False,1,18,19.0
356,283,28,5,2019-10-26,False,True,1,1,False,1,32,14.0
277,264,28,5,2019-10-26,False,True,0,0,False,1,52,3.0
267,354,28,5,2019-10-26,False,True,1,1,False,1,38,11.0
285,265,28,5,2019-10-26,True,False,3,2,False,3,45,5.0
290,293,28,6,2019-10-27,False,False,1,4,False,0,38,10.0
341,262,28,6,2019-10-27,False,False,0,1,False,0,26,18.0
263,284,28,6,2019-10-27,False,False,0,3,False,0,33,13.0
275,314,28,6,2019-10-27,True,False,2,1,False,3,57,2.0
282,276,28,6,2019-10-27,False,False,0,2,False,0,35,12.0
266,354,29,2,2019-10-30,False,False,0,2,False,0,30,17.0
315,282,29,2,2019-10-30,True,False,2,0,False,3,21,19.0
264,341,29,2,2019-10-30,False,False,1,2,False,0,45,7.0
356,314,29,2,2019-10-30,True,False,3,1,False,3,35,12.0
284,267,29,2,2019-10-30,True,False,3,1,False,3,47,5.0
276,275,29,2,2019-10-30,False,False,0,3,False,0,49,4.0
293,285,29,3,2019-10-31,False,True,1,1,False,1,43,8.0
262,290,29,3,2019-10-31,False,True,2,2,False,1,68,1.0
283,263,29,3,2019-10-31,True,False,2,0,False,3,32,16.0
265,277,29,3,2019-10-31,False,False,0,1,False,0,41,9.0
282,356,30,5,2019-11-02,False,True,2,2,False,1,36,13.0
267,266,30,5,2019-11-02,False,True,0,0,False,1,39,11.0
354,275,30,5,2019-11-02,False,False,0,1,False,0,33,14.0
276,315,30,5,2019-11-02,True,False,3,0,False,3,52,4.0
265,283,30,6,2019-11-03,False,True,1,1,False,1,42,10.0
341,293,30,6,2019-11-03,False,False,0,1,False,0,29,18.0
264,262,30,6,2019-11-03,False,False,1,4,False,0,45,8.0
314,290,30,6,2019-11-03,False,False,0,2,False,0,17,20.0
285,284,30,6,2019-11-03,False,False,0,2,False,0,46,6.0
263,277,30,6,2019-11-03,False,False,1,4,False,0,33,16.0
315,265,31,2,2019-11-06,False,True,1,1,False,1,22,19.0
283,293,31,2,2019-11-06,False,True,0,0,False,1,34,16.0
290,282,31,2,2019-11-06,False,False,0,2,False,0,42,10.0
356,264,31,2,2019-11-06,False,False,2,3,False,0,36,14.0
275,267,31,2,2019-11-06,True,False,2,1,False,3,66,2.0
277,314,31,2,2019-11-06,True,False,2,1,False,3,61,3.0
285,354,31,3,2019-11-07,False,False,0,2,False,0,46,8.0
262,263,31,3,2019-11-07,True,False,1,0,False,3,74,1.0
266,276,31,3,2019-11-07,True,False,2,0,False,3,34,15.0
341,284,31,3,2019-11-07,False,False,1,2,False,0,29,18.0
264,275,32,5,2019-11-09,False,True,1,1,False,1,49,8.0
277,290,32,5,2019-11-09,True,False,3,0,False,3,64,3.0
282,283,32,6,2019-11-10,False,True,0,0,False,1,40,12.0
293,276,32,6,2019-11-10,True,False,1,0,False,3,50,6.0
265,262,32,6,2019-11-10,False,False,1,3,False,0,43,9.0
354,356,32,6,2019-11-10,False,False,0,1,False,0,36,15.0
284,315,32,6,2019-11-10,True,False,1,0,False,3,56,4.0
266,285,32,6,2019-11-10,False,False,1,2,False,0,34,17.0
267,341,32,6,2019-11-10,True,False,3,0,False,3,42,11.0
314,263,32,0,2019-11-11,False,False,0,2,False,0,17,20.0
267,262,34,2,2019-11-13,False,True,4,4,False,1,44,11.0
282,266,33,5,2019-11-16,False,True,1,1,False,1,41,13.0
276,277,33,5,2019-11-16,False,True,1,1,False,1,53,6.0
285,264,33,6,2019-11-17,False,True,0,0,False,1,50,7.0
275,265,33,6,2019-11-17,False,True,1,1,False,1,68,2.0
263,293,33,6,2019-11-17,False,False,0,1,False,0,36,15.0
354,315,33,6,2019-11-17,False,False,0,1,False,0,36,16.0
262,284,33,6,2019-11-17,True,False,1,0,False,3,80,1.0
341,356,33,6,2019-11-17,False,False,0,3,False,0,29,18.0
314,283,33,0,2019-11-18,False,True,0,0,False,1,18,20.0
290,267,33,0,2019-11-18,False,True,1,1,False,1,43,10.0
283,277,34,5,2019-11-23,False,False,1,4,False,0,36,17.0
356,285,34,6,2019-11-24,False,True,2,2,False,1,43,12.0
276,354,34,6,2019-11-24,False,True,1,1,False,1,54,6.0
293,282,34,6,2019-11-24,True,False,1,0,False,3,56,5.0
264,263,34,6,2019-11-24,False,False,0,1,False,0,50,8.0
315,314,34,6,2019-11-24,True,False,1,0,False,3,28,19.0
265,290,34,6,2019-11-24,False,False,3,4,False,0,44,10.0
284,275,34,6,2019-11-24,True,False,2,1,False,3,59,4.0
266,341,34,0,2019-11-25,True,False,1,0,False,3,38,15.0
282,265,35,2,2019-11-27,False,True,1,1,False,1,42,14.0
284,293,35,2,2019-11-27,False,False,0,2,False,0,59,4.0
263,315,35,2,2019-11-27,True,False,1,0,False,3,42,13.0
314,264,35,2,2019-11-27,False,False,0,3,False,0,18,20.0
354,262,35,2,2019-11-27,False,False,1,4,False,0,37,16.0
290,285,35,2,2019-11-27,True,False,2,1,False,3,49,9.0
341,283,35,3,2019-11-28,True,False,1,0,False,3,32,18.0
275,266,35,3,2019-11-28,False,False,0,1,False,0,68,3.0
277,356,35,3,2019-11-28,False,False,1,2,False,0,68,2.0
267,276,35,3,2019-11-28,False,False,0,1,False,0,44,12.0
293,354,36,5,2019-11-30,False,True,1,1,False,1,60,5.0
285,263,36,5,2019-11-30,True,False,1,0,False,3,54,7.0
266,314,36,6,2019-12-01,False,True,1,1,False,1,42,15.0
264,282,36,6,2019-12-01,False,False,1,2,False,0,53,8.0
265,341,36,6,2019-12-01,True,False,2,1,False,3,48,11.0
262,275,36,6,2019-12-01,True,False,3,1,False,3,87,1.0
356,290,36,6,2019-12-01,True,False,2,1,False,3,49,9.0
276,284,36,6,2019-12-01,False,False,0,3,False,0,57,6.0
315,277,36,6,2019-12-01,False,False,0,2,False,0,28,19.0
283,267,36,0,2019-12-02,False,False,0,1,False,0,36,17.0
356,266,37,2,2019-12-04,False,True,0,0,False,1,50,9.0
277,293,37,2,2019-12-04,False,False,0,1,False,0,71,3.0
263,282,37,2,2019-12-04,False,False,0,2,False,0,42,15.0
341,315,37,2,2019-12-04,False,False,0,3,False,0,32,18.0
264,354,37,2,2019-12-04,True,False,1,0,False,3,56,7.0
285,276,37,2,2019-12-04,False,False,1,2,False,0,54,8.0
267,265,37,3,2019-12-05,False,True,1,1,False,1,48,13.0
314,262,37,3,2019-12-05,False,False,1,6,False,0,19,20.0
283,284,37,3,2019-12-05,False,False,0,2,False,0,36,17.0
290,275,37,3,2019-12-05,False,False,1,5,False,0,49,10.0
293,314,38,6,2019-12-08,False,True,0,0,False,1,64,5.0
354,263,38,6,2019-12-08,False,True,1,1,False,1,39,16.0
315,267,38,6,2019-12-08,False,True,1,1,False,1,32,19.0
266,264,38,6,2019-12-08,True,False,2,1,False,3,46,14.0
265,356,38,6,2019-12-08,False,False,1,2,False,0,49,11.0
284,290,38,6,2019-12-08,False,False,2,3,False,0,65,4.0
282,285,38,6,2019-12-08,False,False,1,2,False,0,48,13.0
275,283,38,6,2019-12-08,True,False,2,0,False,3,74,3.0
262,277,38,6,2019-12-08,False,False,0,4,False,0,90,1.0
276,341,38,6,2019-12-08,True,False,2,1,False,3,63,6.0
